Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
K3JNU9D8,Gown,2421224.0,Emma Taylor,16.0,Male,Australia,4.0,3597.23,632.06,2019-11-27,Online,5.1,Dresses,November,2019.0
T7XCW9RM,Shirt,1485443.0,Emma Kumar,46.0,Male,Italy,2.0,2795.26,210.68,2018-05-01,In-Person,6.3,Tops,May,2018.0
N1SOLB0Q,Gown,199323.0,Amelia Brown,61.0,Female,Denmark,2.0,3144.74,176.12,2018-04-04,Online,3.2,Dresses,April,2018.0
IJ1SEM7N,T-shirt,,Amelia Lee,39.0,Female,Italy,2.0,1135.25,-52.19,2023-03-12,In-Person,6.9,Tops,March,2023.0
NI9QX45E,Tracksuit,5083815.0,Lucas Lee,29.0,Other,Sweden,1.0,3817.08,525.7,2023-09-17,In-Person,7.5,Bottoms,September,2023.0
UXPM0A8G,Shorts,7170091.0,Olivia Smith,18.0,Female,USA,5.0,3880.79,-129.03,,Online,2.9,Bottoms,October,2025.0
JPL9M660,Overcoat,3017118.0,Lucas Patel,,Other,Norway,1.0,4818.75,653.62,2019-04-27,Online,9.7,Tops,April,2019.0
11LD1GPK,Jeans,8590460.0,,29.0,Male,Switzerland,5.0,4140.97,1297.81,2024-04-17,Online,3.9,Bottoms,April,2024.0
SN9PRVBQ,Shorts,1600982.0,Amelia Patel,16.0,Male,Italy,3.0,825.88,99.01,2018-12-04,In-Person,3.3,Bottoms,December,2018.0
47J6HG7G,T-shirt,5300932.0,Olivia Kumar,48.0,Other,France,5.0,1083.97,602.89,2023-08-07,Online,3.9,Tops,August,2023.0
42U45AWC,Tracksuit,6170660.0,Sophia Lee,28.0,Female,Norway,4.0,4701.29,-360.55,2018-05-25,Online,8.3,Bottoms,May,2018.0
RW7IDMSN,Overcoat,9459038.0,Amelia Patel,36.0,Male,Japan,5.0,4185.63,48.09,2020-02-21,Online,,Tops,February,2020.0
WMCJR894,Saree,4420319.0,Amelia Smith,19.0,Male,Sweden,3.0,690.24,1864.44,2018-07-07,Online,2.5,Dresses,July,2018.0
5UD4M0V5,,5037474.0,Amelia Johnson,29.0,Other,Norway,2.0,2739.86,589.65,2019-07-18,Online,2.8,Bottoms,,2019.0
C2TM72S9,Trousers,3219831.0,Noah Anderson,20.0,Other,Italy,1.0,1836.7,25.38,2020-05-24,In-Person,7.3,Bottoms,May,2020.0
2KITKG5H,,3218700.0,Amelia Johnson,44.0,Male,Brazil,4.0,4366.74,1456.0,2021-03-17,Online,3.8,Bottoms,March,2021.0
B4DSYYR0,Jacket,4152650.0,Noah Wilson,56.0,Other,Singapore,4.0,3401.54,-39.01,2020-12-10,Online,2.1,Tops,February,2020.0
NZQCZS40,Overcoat,9554510.0,Olivia Wilson,65.0,Other,Norway,4.0,3983.24,341.24,2020-02-03,Online,9.3,Tops,February,2020.0
,Tracksuit,8423612.0,Ethan Brown,17.0,Other,France,3.0,3499.47,1009.58,2018-09-28,In-Person,6.9,Bottoms,September,2018.0
T4XUAI2H,Tracksuit,3587887.0,Sophia Kumar,24.0,Other,China,3.0,4305.66,1396.18,2019-09-03,Online,1.5,Bottoms,September,2019.0
AP07NHE8,Kurti,7553509.0,Mia Taylor,58.0,Male,Spain,,363.33,1925.93,2018-09-02,Online,8.4,Dresses,September,2018.0
K568CGMU,Tracksuit,9750967.0,Liam Johnson,35.0,Male,Switzerland,2.0,2445.73,757.39,2020-07-23,In-Person,4.8,Bottoms,July,2020.0
99GHFRT8,Leggings,1686227.0,Sophia Brown,35.0,Other,Brazil,4.0,3325.97,931.68,2018-01-28,Online,3.5,Bottoms,January,2018.0
B3WBQ7XE,Sweater,8823295.0,Aarav Brown,40.0,Other,USA,4.0,2248.73,1783.82,2022-12-12,Online,2.2,Tops,December,2022.0
1RAP29ZP,,897527.0,Olivia Anderson,49.0,Other,USA,2.0,4458.07,1930.66,2018-04-24,In-Person,8.4,Bottoms,April,2018.0
JL790T82,Leggings,8263549.0,Amelia Kumar,55.0,Male,Germany,,2949.64,272.36,2022-12-26,In-Person,8.4,Bottoms,December,2022.0
YX5ZCL5Q,Jeans,3943580.0,Isabella Kumar,37.0,Other,Germany,3.0,2649.4,1870.68,2024-02-27,Online,8.7,Bottoms,February,2024.0
98ENMWG2,Shorts,5294162.0,Lucas Kumar,18.0,Male,Mexico,3.0,4666.64,934.01,2025-04-01,Online,6.6,Bottoms,April,2025.0
SXJJJLL6,T-shirt,4860325.0,Noah Brown,58.0,Male,France,4.0,835.83,417.01,2024-07-23,In-Person,7.3,Tops,September,2019.0
JYDY9NBH,T-shirt,6242506.0,Isabella Anderson,33.0,Male,Brazil,4.0,2558.34,1053.47,2018-02-19,In-Person,4.8,Tops,February,2018.0
RSNN40UJ,Tracksuit,87168.0,Ethan Sharma,45.0,Other,India,3.0,1053.95,1357.93,2022-10-04,Online,8.8,Bottoms,October,2022.0
,Skirt,3148314.0,Isabella Smith,56.0,Other,Switzerland,1.0,3106.66,1540.46,2025-09-22,In-Person,8.8,Bottoms,September,2025.0
1CJBKIRA,Shirt,1790018.0,Noah Sharma,29.0,Female,China,5.0,4785.51,962.04,2023-01-14,In-Person,6.4,Tops,January,2023.0
9SP00D09,Chinos,1074497.0,Isabella Patel,19.0,Male,Argentina,2.0,1190.05,243.82,2018-08-25,In-Person,2.4,Bottoms,August,
WXCRY8F1,Gown,7464776.0,Aarav Sharma,22.0,Female,France,1.0,1098.69,-368.8,2020-02-05,In-Person,6.0,Dresses,February,2020.0
NEGBQQY4,Hoodie,8028834.0,Amelia Sharma,39.0,Female,Netherlands,2.0,3175.03,733.62,2020-09-25,In-Person,3.7,Tops,September,2020.0
NZL3NRRK,Trousers,4292555.0,Liam Lee,64.0,Male,South Africa,3.0,994.72,1984.78,2020-02-11,Online,2.9,Bottoms,February,2020.0
64A24ES1,Jeans,9162666.0,Lucas Wilson,45.0,Male,Singapore,2.0,1617.08,-341.12,2021-08-13,Online,3.2,Bottoms,August,2021.0
UUDV0HKQ,Tank Top,7079031.0,Lucas Anderson,30.0,Female,Japan,2.0,2166.12,1693.51,2022-12-27,Online,4.1,Tops,December,2022.0
N422I9NH,Crop Top,8307595.0,Isabella Brown,41.0,Female,India,3.0,2209.63,-330.33,2018-09-23,In-Person,9.0,Tops,September,2018.0
HZ2KSEDU,T-shirt,7978930.0,Noah Lee,43.0,Female,Singapore,2.0,3838.06,1930.48,2019-11-28,Online,2.3,Tops,November,2022.0
KYBSB8FO,Sweater,5463269.0,Lucas Wilson,39.0,Female,Germany,4.0,1282.29,1171.1,2018-10-07,Online,2.5,Tops,October,2018.0
EYUQIPZC,Shorts,5377210.0,Ethan Wilson,17.0,Other,USA,3.0,1964.57,1123.21,2025-03-16,In-Person,5.2,Bottoms,March,2025.0
2CDW8YIY,Saree,5682705.0,Lucas Taylor,20.0,Female,,3.0,4458.23,951.75,2020-11-01,Online,5.3,Dresses,November,2020.0
EK3W5U82,Gown,8664678.0,Amelia Lee,16.0,Female,Spain,3.0,3097.28,-454.49,2018-11-03,Online,5.1,Dresses,June,2018.0
NJFLBIB3,Jeans,7806334.0,Lucas Brown,23.0,Male,China,1.0,1397.01,1339.95,2019-07-21,In-Person,7.1,Bottoms,July,2019.0
KMQGJS9H,Jeans,,Emma Sharma,29.0,Male,Denmark,3.0,934.02,331.11,2021-04-01,Online,9.7,Tops,April,2021.0
H8COFHAU,Crop Top,9235544.0,Aarav Brown,53.0,Male,India,3.0,1044.39,-22.2,2025-06-17,In-Person,2.9,Tops,June,2025.0
IJP97I80,T-shirt,6170905.0,Mia Kumar,25.0,Male,China,1.0,3787.15,1593.52,2021-01-18,In-Person,5.0,Tops,January,2021.0
4I0J7400,Saree,8922633.0,Lucas Brown,58.0,Other,Japan,1.0,3201.21,637.06,2019-05-05,Online,9.2,Dresses,May,2019.0
FYRSY20G,T-shirt,8230591.0,Aarav Smith,28.0,Other,Sweden,2.0,3761.95,533.5,2021-08-23,In-Person,3.4,Tops,August,2021.0
JHYYDY8G,Skirt,5646800.0,Lucas Johnson,48.0,Male,Argentina,5.0,1635.13,1192.31,2018-11-09,Online,9.0,Bottoms,November,2018.0
1LIYMRFX,T-shirt,7142458.0,Aarav Johnson,31.0,Female,Switzerland,2.0,3202.37,1227.64,2020-05-13,Online,1.5,Tops,September,2020.0
W3G6T5XX,Chinos,6091110.0,,59.0,Other,Sweden,5.0,3254.9,-335.44,2023-10-11,Online,5.3,Bottoms,October,2023.0
FSS7UUW3,Trousers,6264891.0,Liam Lee,37.0,Female,India,1.0,4410.0,966.97,2023-11-03,Online,3.4,Bottoms,November,2023.0
DO5O32D9,Blazer,4212788.0,Emma Smith,64.0,Male,Australia,4.0,4932.8,-275.14,2018-10-27,In-Person,1.4,Tops,October,2018.0
L7UNVM3F,Saree,7038556.0,Aarav Sharma,16.0,Female,Singapore,1.0,1788.83,950.44,2021-02-07,In-Person,4.2,Dresses,February,2021.0
LHHDTGS7,Shirt,6417514.0,Amelia Brown,31.0,Female,Sweden,1.0,3966.77,1328.92,2022-07-18,Online,3.6,Tops,July,2022.0
ANIF2LLK,Sweater,3983372.0,Noah Brown,57.0,Male,Japan,,3496.88,1917.4,2023-12-24,Online,4.1,Tops,December,2023.0
WA3JLGPH,Leggings,1830298.0,Ethan Patel,49.0,Male,Denmark,4.0,1968.94,871.86,2020-04-14,Online,1.5,Bottoms,April,2020.0
FQQVLNXX,Shorts,143255.0,Aarav Taylor,35.0,Female,,3.0,2061.3,-370.86,2021-03-28,Online,7.5,Bottoms,March,2021.0
2BP3ZTZ2,Overcoat,3044591.0,Olivia Sharma,22.0,Female,Russia,2.0,,-51.42,2025-05-09,In-Person,7.8,Tops,May,2025.0
2ZWDS23R,Shorts,3459256.0,Ethan Anderson,40.0,Male,UK,1.0,1888.24,-371.8,2025-08-13,Online,6.7,Bottoms,August,2025.0
X1D3GARB,Shirt,1218856.0,Lucas Patel,28.0,Female,USA,2.0,4417.41,1049.25,2025-05-21,In-Person,9.1,Tops,May,2025.0
GVGSCH19,Skirt,3778331.0,Lucas Smith,29.0,Male,France,5.0,2783.88,1065.47,2022-09-01,Online,6.2,Bottoms,September,2022.0
W4CMARLW,Tank Top,7514670.0,Mia Kumar,23.0,Female,Canada,4.0,2101.08,284.37,2023-10-15,In-Person,2.0,Bottoms,October,2023.0
Q5VGOP8M,Shirt,4834146.0,Isabella Wilson,28.0,Male,Norway,1.0,3858.67,766.02,2021-09-10,In-Person,9.8,Tops,September,2021.0
PE65F3O9,Kurti,8443899.0,Liam Lee,42.0,Other,Singapore,5.0,4790.79,857.35,2025-10-20,In-Person,8.2,Dresses,October,2025.0
Q0SIVZPQ,Jacket,,Lucas Wilson,51.0,Other,France,2.0,2424.75,279.52,2019-05-25,In-Person,9.8,Tops,May,2019.0
1XPP050X,Gown,9596426.0,Mia Brown,59.0,Female,,4.0,3376.5,219.13,2025-03-21,Online,4.6,Dresses,July,2025.0
1QO904Z4,Floral Dress,5186437.0,Olivia Sharma,26.0,Other,China,5.0,1864.97,1096.33,2024-05-13,Online,7.3,Dresses,May,2024.0
5X1D6VFU,Jacket,8421245.0,Mia Taylor,25.0,Male,USA,3.0,4758.68,-164.51,2021-07-10,In-Person,2.9,Tops,July,2021.0
UOXEQJ7C,Shorts,4350197.0,Ethan Sharma,43.0,Female,India,3.0,1370.27,40.32,2018-08-28,In-Person,9.6,Bottoms,August,2018.0
7PRHC2PF,Gown,9736982.0,Noah Sharma,59.0,Other,Norway,4.0,3177.77,1065.62,2022-02-15,Online,4.8,Dresses,February,2022.0
2K5TL4B3,Leggings,4094259.0,Ethan Taylor,40.0,Other,Mexico,4.0,3939.09,1777.4,2021-04-18,In-Person,9.7,Bottoms,April,2021.0
UY0GYFVR,Sweater,2083351.0,Lucas Smith,50.0,Female,Australia,3.0,3432.35,-322.23,2022-02-26,In-Person,3.7,Tops,February,2022.0
13DJOZYI,Chinos,1644173.0,Lucas Patel,24.0,Male,Sweden,5.0,4503.58,1434.08,2023-04-06,In-Person,5.2,Bottoms,April,2023.0
CANGPT4H,Leggings,1722879.0,Sophia Brown,36.0,Male,Switzerland,3.0,2866.52,-417.62,2020-07-10,Online,5.0,Bottoms,July,2020.0
6AKCHPU2,Leggings,7789456.0,Lucas Brown,33.0,,UK,5.0,1067.47,,,In-Person,7.3,Bottoms,June,2024.0
4BK2RTGW,Skirt,3021835.0,Ethan Taylor,56.0,Other,Denmark,2.0,1802.89,841.28,2025-12-04,Online,8.4,Bottoms,December,2025.0
2RLZCZDI,Tracksuit,4512085.0,Liam Taylor,32.0,Female,Canada,2.0,3023.1,972.75,2024-07-27,Online,5.8,Bottoms,July,2024.0
FBN2N7BG,Hoodie,616725.0,Ethan Wilson,46.0,Other,Switzerland,2.0,4282.98,121.09,2025-12-07,In-Person,5.4,Tops,December,2025.0
S80Z5CE6,Overcoat,8259773.0,,16.0,Male,Sweden,1.0,4079.24,532.96,2019-07-14,In-Person,5.9,Tops,July,2019.0
LWDQWU47,Leggings,9869092.0,Olivia Kumar,,Female,Germany,3.0,3191.55,-158.09,2021-12-13,Online,3.3,Bottoms,December,2021.0
HNLSLNXE,Jeans,3087395.0,Lucas Lee,24.0,Other,France,,755.02,1333.13,2022-11-18,Online,7.9,Bottoms,November,2022.0
GN8UYYC3,Kurti,6378799.0,Emma Brown,28.0,Male,China,2.0,2314.41,159.6,2021-11-15,In-Person,4.7,Dresses,November,2021.0
8JSS7B6Y,Tracksuit,9060971.0,Amelia Smith,32.0,Other,Japan,2.0,3555.5,628.05,2024-06-14,Online,1.1,Bottoms,June,2024.0
GNM1PU3Y,Jeans,3552478.0,Ethan Patel,44.0,Female,South Africa,3.0,4187.09,1450.14,2022-03-27,In-Person,6.6,Bottoms,March,2022.0
7BCTUXOF,Leggings,4423660.0,Aarav Johnson,16.0,Female,Switzerland,4.0,4806.14,821.07,2022-01-16,Online,9.5,Bottoms,January,2022.0
7FA1KJ63,Kurti,5610239.0,Noah Patel,58.0,Other,Canada,5.0,1306.82,1662.13,2018-08-03,Online,1.7,Dresses,August,2018.0
GDBRQF3J,Chinos,1486477.0,Lucas Lee,16.0,Female,Denmark,3.0,4560.62,-340.76,2021-01-10,Online,10.0,Dresses,January,2021.0
GDEEI0IE,Sweater,9975391.0,Lucas Taylor,57.0,Female,Argentina,5.0,783.56,796.2,2024-12-13,Online,5.2,Tops,December,2024.0
6HDO3AV2,Saree,3480890.0,Emma Sharma,40.0,Female,Russia,1.0,3446.67,-486.33,2020-04-21,Online,7.1,Dresses,April,2020.0
XO7S6TD6,Gown,1560683.0,Isabella Lee,33.0,Female,Italy,3.0,3510.85,1606.34,2018-07-01,In-Person,4.8,Dresses,July,2018.0
04QNNQQ7,Trousers,1979131.0,Aarav Sharma,30.0,Female,Netherlands,1.0,600.6,25.84,2018-12-20,In-Person,3.7,Bottoms,December,2018.0
JCTIS51H,Gown,465911.0,Ethan Brown,64.0,Female,Mexico,2.0,4027.28,825.7,2024-12-16,In-Person,6.1,Dresses,December,2024.0
AK7RML02,Kurti,5771036.0,Lucas Taylor,35.0,Male,Brazil,4.0,3354.84,-21.26,2020-01-28,In-Person,7.8,Dresses,,2020.0
YOSYDSML,Gown,6819120.0,Mia Taylor,28.0,Male,Argentina,3.0,2645.91,-364.79,2021-05-08,In-Person,9.4,Dresses,May,2021.0
SNS51H0S,Hoodie,1777204.0,Isabella Anderson,63.0,Other,Argentina,2.0,2190.22,704.92,2019-08-27,Online,4.0,Tops,December,2024.0
D3OHAWDN,Tank Top,3415872.0,Isabella Anderson,21.0,Other,Mexico,2.0,4962.61,-62.21,2019-01-18,In-Person,2.1,Tops,January,2019.0
E9YTKP06,Trousers,4755615.0,Mia Brown,31.0,Other,Switzerland,4.0,3054.48,1872.92,2019-09-06,Online,5.1,Bottoms,September,2019.0
AFRESI33,Shirt,6995591.0,Aarav Kumar,54.0,Other,Brazil,5.0,2875.17,305.11,2024-01-18,In-Person,1.0,Bottoms,January,2024.0
EIVZKZZN,Tracksuit,9792355.0,Ethan Anderson,47.0,Female,China,5.0,1189.28,813.86,2018-11-14,In-Person,1.2,Bottoms,June,2018.0
M1FV0DYA,Shorts,7569923.0,Mia Anderson,53.0,Male,China,3.0,1341.2,1056.37,2018-08-05,In-Person,2.1,Bottoms,August,2018.0
JAKEWFC2,Trousers,2651504.0,Mia Wilson,37.0,Other,USA,2.0,3016.77,900.49,2025-06-03,In-Person,1.3,Bottoms,June,2025.0
2GAZWWTC,Sweater,4931681.0,Olivia Lee,56.0,Female,India,5.0,3553.49,1625.19,2024-05-26,In-Person,1.3,Tops,May,2024.0
LHI92IU6,T-shirt,5972479.0,Mia Sharma,61.0,Male,USA,3.0,879.93,866.72,,Online,4.6,Tops,May,2019.0
ZC9QIKHF,Saree,9841331.0,Ethan Brown,43.0,Female,Italy,2.0,2242.1,704.4,2020-01-09,In-Person,6.2,Dresses,January,2020.0
T3KZXDD2,T-shirt,3248420.0,Amelia Smith,54.0,Male,Spain,4.0,4919.45,592.66,2019-12-15,In-Person,,Tops,December,2019.0
,Tracksuit,9252075.0,Sophia Patel,19.0,Female,Singapore,5.0,1952.77,-421.43,2020-07-01,In-Person,9.4,Bottoms,July,2020.0
M1QG4EWQ,Trousers,4096116.0,Liam Smith,53.0,Male,USA,4.0,3591.37,731.99,2019-05-04,In-Person,3.4,Bottoms,May,2019.0
FUAWUK5T,Gown,4782929.0,Liam Anderson,65.0,Other,Netherlands,1.0,4662.79,826.45,2023-01-26,Online,5.2,Dresses,January,2023.0
UPFY8DCP,Trousers,2987377.0,Aarav Smith,22.0,Female,China,2.0,2114.36,,2022-01-04,Online,1.5,Bottoms,January,2022.0
NW2DG4EF,Tracksuit,4998419.0,Aarav Brown,34.0,Female,South Africa,1.0,2114.16,267.64,2019-09-15,Online,2.0,Bottoms,September,2019.0
W4LNOUS5,Gown,1280855.0,Liam Anderson,26.0,Female,Switzerland,1.0,3078.23,1068.65,2025-09-02,Online,9.6,Dresses,September,2025.0
DKVW6XKE,T-shirt,7629471.0,Mia Sharma,58.0,Female,Netherlands,4.0,4404.37,-453.1,2018-05-08,In-Person,5.6,Tops,May,2018.0
GXI9S5CQ,T-shirt,1128764.0,Aarav Patel,17.0,Male,UK,2.0,2370.69,120.21,2024-05-24,In-Person,8.6,Tops,May,2024.0
B7N6NZ3K,Sweater,2742576.0,Isabella Patel,65.0,Female,India,1.0,4214.43,-346.68,2024-03-28,Online,1.6,Tops,March,2024.0
OAOHMB3P,Hoodie,4752800.0,Ethan Johnson,54.0,Female,Mexico,1.0,3598.41,461.09,2022-02-22,Online,6.1,Tops,February,2022.0
UTZPXDMB,Jacket,9240486.0,Mia Patel,61.0,Male,USA,4.0,3810.13,206.72,2018-11-23,Online,6.3,Tops,November,2018.0
IJCWSPZA,Kurti,8111180.0,Mia Patel,58.0,Female,France,1.0,800.27,939.64,2021-03-21,Online,7.7,Dresses,March,2021.0
UAVGIM1N,Leggings,3166251.0,Amelia Lee,49.0,Other,Norway,4.0,2217.88,-176.9,,In-Person,3.1,Bottoms,February,2018.0
YD9U0BYM,Hoodie,8731273.0,Emma Kumar,64.0,Female,India,1.0,2453.78,638.23,2024-06-16,In-Person,2.0,Tops,June,2024.0
N6O1K451,,772086.0,Sophia Smith,62.0,Other,Canada,4.0,778.53,2.62,2020-11-12,Online,7.8,Tops,November,2020.0
101U8GNN,Shorts,4438209.0,Olivia Sharma,41.0,Female,UAE,3.0,4827.9,1153.74,2024-06-14,In-Person,7.6,Bottoms,August,2019.0
8DRHQFUJ,Shorts,2934980.0,Aarav Brown,53.0,Male,Australia,3.0,3625.75,1745.62,2025-03-27,Online,4.7,Bottoms,March,2025.0
CE81PDO1,Floral Dress,1840937.0,Aarav Sharma,15.0,Other,Italy,1.0,4925.29,1331.98,2020-11-14,In-Person,4.3,Dresses,November,2020.0
BM8BR6PJ,Overcoat,7178366.0,Sophia Sharma,61.0,Male,Germany,3.0,4445.55,1666.93,2021-01-15,Online,5.3,Tops,January,2021.0
U966AFYZ,Tracksuit,5607125.0,Aarav Taylor,60.0,Other,Singapore,5.0,2533.86,,2019-12-21,In-Person,1.6,Bottoms,December,2019.0
Y5S5XCAZ,Trousers,5151761.0,Lucas Johnson,52.0,Male,Russia,3.0,1525.75,-293.12,2018-05-11,In-Person,2.4,Bottoms,May,2018.0
9VP2ZFUF,Crop Top,5481482.0,Isabella Anderson,53.0,Male,Canada,4.0,4730.75,-94.51,2019-05-07,,6.1,Tops,May,2019.0
L987CVGN,Trousers,7939627.0,Ethan Taylor,23.0,Other,France,5.0,2540.26,1513.69,2023-03-22,Online,6.5,Bottoms,August,2023.0
2PX3TO3K,Blazer,6891590.0,Mia Smith,57.0,Male,Singapore,5.0,3354.79,285.28,2022-10-26,In-Person,6.4,Tops,October,2022.0
8DX6YA0U,Chinos,5954205.0,Amelia Smith,35.0,Male,India,1.0,2812.78,224.26,2021-11-03,In-Person,8.8,Bottoms,November,2021.0
5URN0XP4,Trousers,9203028.0,Noah Smith,18.0,Female,Norway,1.0,200.32,1303.2,2018-05-06,Online,4.9,Bottoms,May,2018.0
HFE4D28I,Sweater,2696477.0,Emma Sharma,17.0,Other,UAE,4.0,4016.79,506.64,2025-10-23,In-Person,3.3,Tops,October,2025.0
9KZW3LM1,T-shirt,5952519.0,Liam Lee,23.0,Other,France,5.0,3619.82,1065.17,2022-02-18,In-Person,1.4,Tops,February,2022.0
K6C5NKMY,Floral Dress,4956083.0,Ethan Anderson,61.0,Female,UK,4.0,466.41,-285.14,2021-06-01,In-Person,1.4,Tops,June,2021.0
PIB1QZ34,Hoodie,502708.0,Olivia Anderson,21.0,Other,Australia,5.0,3294.28,-377.64,2024-10-15,Online,8.2,Tops,October,2024.0
OJA8PICG,Gown,8854074.0,Lucas Wilson,26.0,Female,Singapore,1.0,4859.83,1627.39,2023-10-06,Online,2.9,Dresses,May,2021.0
NC7P2K8J,T-shirt,,Sophia Brown,50.0,Female,Brazil,5.0,4024.29,-199.3,2020-02-05,In-Person,5.0,Tops,February,2020.0
HJ26POAM,Shirt,4962484.0,Noah Kumar,42.0,Male,Spain,4.0,3743.03,-351.08,2024-06-09,In-Person,1.9,Tops,June,2024.0
4COKV5PS,Jacket,8378186.0,Aarav Anderson,58.0,Female,Italy,4.0,1738.67,173.26,2019-07-21,In-Person,1.7,Tops,August,2019.0
792UJYWK,Gown,2621982.0,Amelia Kumar,30.0,Female,USA,4.0,1386.83,460.92,2018-01-21,In-Person,7.0,Dresses,April,2018.0
XK18SJOV,Hoodie,8561337.0,Sophia Brown,20.0,Male,Japan,1.0,2062.81,878.77,2025-04-17,Online,2.3,Tops,April,2025.0
HI7RL8QH,Chinos,848929.0,Lucas Patel,50.0,Female,Argentina,1.0,2465.99,1493.44,2019-07-27,In-Person,9.1,Bottoms,July,2019.0
68A10SGD,Leggings,5520402.0,Ethan Smith,65.0,Other,UK,2.0,530.22,1393.31,2025-01-10,Online,9.9,Tops,February,2022.0
8RECO03H,Gown,5426378.0,Mia Taylor,49.0,Female,Denmark,4.0,2826.75,-250.67,2022-06-22,In-Person,9.6,Dresses,June,2022.0
ZLN5GFHB,Trousers,9420589.0,Emma Brown,58.0,Male,Italy,3.0,401.25,1661.74,2023-07-08,In-Person,4.0,Bottoms,July,2023.0
M9E2DHZ0,Skirt,8349345.0,Noah Smith,21.0,Other,Sweden,3.0,2753.39,1473.1,2023-03-05,In-Person,9.6,Bottoms,March,2023.0
MF8V136F,Sweater,8997054.0,Isabella Anderson,17.0,Male,Netherlands,1.0,1830.13,1072.2,2018-04-02,In-Person,2.9,Tops,April,2018.0
CZ80VSJA,Leggings,1819252.0,Emma Sharma,15.0,Male,Sweden,3.0,3852.61,480.07,2023-07-27,In-Person,8.8,Bottoms,July,2023.0
9OP0B0PB,Trousers,3202609.0,Isabella Brown,57.0,Male,Netherlands,1.0,2371.14,436.76,2025-07-14,In-Person,8.3,Bottoms,September,2025.0
BBC7YAZM,Trousers,4594778.0,Olivia Anderson,32.0,Other,Germany,4.0,1866.22,463.49,2023-06-03,Online,2.3,Bottoms,June,2023.0
W6G4UKAU,Trousers,4791446.0,Ethan Smith,46.0,Other,USA,4.0,2335.0,768.65,2022-03-16,In-Person,8.4,Bottoms,March,2022.0
SQ1HSDAT,Tank Top,5506936.0,Ethan Anderson,56.0,Other,Denmark,5.0,4882.8,801.78,2020-01-02,Online,2.0,Tops,January,2020.0
MJG4DOOW,Leggings,4571867.0,Emma Kumar,16.0,Other,Spain,5.0,630.78,879.6,2023-10-26,In-Person,3.4,Bottoms,October,2023.0
DD86O658,Shorts,7249418.0,Aarav Johnson,42.0,Female,Denmark,4.0,4692.12,-36.91,2023-07-20,In-Person,4.7,Bottoms,July,2023.0
VEAOXXLN,Jacket,1662541.0,Noah Sharma,26.0,Female,UAE,5.0,419.41,1916.95,2024-04-06,In-Person,3.0,Tops,November,2024.0
IY67TYP0,Kurti,7682865.0,Ethan Johnson,30.0,Male,Canada,5.0,1812.08,1303.59,2022-04-09,Online,8.0,Dresses,April,2022.0
MX63E8WN,Sweater,4280606.0,Olivia Wilson,54.0,Male,UAE,5.0,2280.01,923.97,2022-09-03,In-Person,10.0,Tops,September,2022.0
8FMORJO4,Tank Top,5567084.0,Ethan Kumar,49.0,Male,Russia,3.0,1444.98,1661.6,2019-06-06,Online,7.0,Tops,December,2024.0
PJ23TEJV,Shirt,2125170.0,Noah Johnson,38.0,Other,Switzerland,5.0,4551.08,1391.92,2024-08-13,Online,5.3,Tops,August,2024.0
DZ2SPYVR,Kurti,2564848.0,Isabella Lee,17.0,Male,Japan,1.0,4299.07,239.69,2023-08-03,In-Person,2.9,Bottoms,February,2023.0
EKT8JIR0,Floral Dress,1975161.0,Isabella Taylor,37.0,Female,Russia,3.0,268.6,1093.98,2021-11-07,In-Person,9.2,Dresses,November,2021.0
6LB3HFA7,Crop Top,3788182.0,Lucas Patel,32.0,,Singapore,4.0,1969.63,1018.7,2023-05-01,In-Person,9.1,Tops,May,2023.0
ZGHI1QYI,Kurti,570767.0,Isabella Sharma,65.0,Male,Russia,5.0,1487.4,436.31,2025-09-23,In-Person,8.6,Dresses,September,2025.0
7Z8LMZZS,Crop Top,813133.0,Olivia Taylor,18.0,Other,France,3.0,4014.27,-417.34,2022-05-02,In-Person,3.5,Tops,May,2022.0
UWFF3M7Y,Overcoat,38614.0,Liam Anderson,50.0,Other,Switzerland,3.0,2942.02,-252.44,2019-12-04,In-Person,7.8,Tops,December,2019.0
XEXW6O1W,Skirt,2803594.0,Emma Patel,60.0,Female,Switzerland,2.0,1775.69,1612.04,2024-06-14,In-Person,9.4,Bottoms,June,2024.0
V4VUM9DY,Crop Top,2457796.0,Amelia Sharma,55.0,Female,Denmark,3.0,3797.9,798.5,2023-02-01,In-Person,9.0,Tops,March,2019.0
D034BCHG,Trousers,776366.0,Emma Wilson,58.0,Male,,5.0,2934.4,-54.08,2022-07-22,In-Person,8.3,Bottoms,July,2022.0
Y2G1IPT1,Shirt,8056682.0,Aarav Sharma,22.0,Male,Argentina,2.0,3487.19,-172.19,2024-01-12,In-Person,5.7,Tops,January,2024.0
E6HDQ57Z,Crop Top,8525240.0,Mia Johnson,35.0,Male,Australia,3.0,1680.65,1741.47,2020-05-08,In-Person,8.9,Tops,May,2020.0
MNE7OA44,Trousers,6699580.0,Mia Patel,28.0,Male,Denmark,3.0,874.79,1770.97,2018-11-05,In-Person,7.9,Bottoms,November,2018.0
LZ14RT8O,Sweater,134539.0,Aarav Smith,61.0,Other,UK,5.0,4163.42,1196.93,2023-10-23,Online,1.3,Tops,November,2022.0
